Date,NEE_VUT_REF,LE_CORR,GPP_DT_VUT_REF,RECO_DT_VUT_REF,H_CORR,TA_F,CO2_F_MDS,SW_IN_F,RH,WS_F,B,short_up_Avg,WUE
2004-05-14 11:00:00,-7.868475,250.995,31.295949999999998,6.175305,206.9805,9.881,368.8995,870.4175,59.9,4.7705,0.8289549846041714,870.4175,0.12537443218178834
2004-05-14 12:00:00,-9.317045,321.687,31.76265,6.277324999999999,258.7975,10.818,366.9015,906.5284999999999,57.150000000000006,5.23,0.8062026259982287,906.5284999999999,0.09888878196047807
2004-05-14 13:00:00,-7.505330000000001,285.10249999999996,31.37395,6.39359,198.814,11.901,366.6305,884.3755000000001,54.35,4.2565,0.6973303020678463,884.3755000000001,0.11006579287462029
2004-05-14 14:00:00,-8.94082,326.4925,30.158250000000002,6.49699,212.5025,12.887,365.29949999999997,809.3064999999999,52.4,4.0755,0.6514755334383207,809.3064999999999,0.09295838911898416
2004-05-14 15:00:00,-8.136925,297.7345,27.943849999999998,6.59362,176.6595,13.829,364.328,685.7645,49.525000000000006,4.0600000000000005,0.5940011268101614,685.7645,0.09388881496247248
2004-05-14 16:00:00,-6.592219999999999,229.269,24.46525,6.660819999999999,104.8255,14.5085,364.289,526.1115,47.349999999999994,3.5505,0.4571902580122956,526.1115,0.10673134009525428
2004-05-15 09:00:00,-11.8817,226.6495,26.50675,6.42487,181.8115,13.0915,364.2935,655.0005000000001,62.225,4.8420000000000005,0.7999182991280835,655.0005000000001,0.11740083785886725
2004-05-15 10:00:00,-14.56605,294.1095,27.9718,6.5471900000000005,210.659,14.295,362.087,744.098,58.4,4.7995,0.7155559269001148,744.098,0.09548299224549207
2004-05-15 11:00:00,-17.8958,390.8425,29.5041,6.669615,265.81,15.528,360.5815,855.487,56.45,4.273,0.6823811826659082,855.487,0.07557263231532216
2004-05-15 12:00:00,-16.6056,409.7545,29.6886,6.77514,257.832,16.621000000000002,358.932,873.9590000000001,54.6,4.268,0.6297381354834334,873.9590000000001,0.07336863253265091
2004-05-15 13:00:00,-17.650550000000003,474.227,29.38385,6.905075,272.34799999999996,17.985,356.2205,855.487,52.75,4.8365,0.5738969534340124,855.487,0.061997945267461316
2004-05-15 14:00:00,-16.2389,472.323,28.55985,6.976509999999999,250.441,18.7745,354.786,799.3755,51.475,5.391,0.5305551895166501,799.3755,0.06054615555453266
2004-05-15 15:00:00,-15.437999999999999,454.831,26.45265,7.04899,217.9815,19.587,352.2845,667.431,50.45,5.3260000000000005,0.47905725458357407,667.431,0.05816405102507351
2004-05-15 16:00:00,-11.859300000000001,320.0795,23.38295,7.0677900000000005,136.2995,19.8425,351.901,511.8755,51.925,5.571,0.42561366885342555,511.8755,0.07307186601967627
2004-05-16 09:00:00,-13.23365,216.1855,25.2429,7.02856,151.2395,20.424,351.2675,644.931,71.5,7.7684999999999995,0.6978161428582949,644.931,0.11681324095657025
2004-05-16 10:00:00,-15.9122,311.919,27.01735,7.151854999999999,215.1805,21.834,351.7305,772.362,66.25,8.3475,0.6900324543275197,772.362,0.08661766365455237
2004-05-16 11:00:00,-16.4314,354.0615,27.79105,7.210845,229.66699999999997,22.556,352.4735,841.251,62.625,8.5805,0.6502304786588662,841.251,0.0785803986459693
2004-05-16 12:00:00,-18.2571,427.7735,27.82255,7.2724150000000005,259.26300000000003,23.3145,350.9875,849.5840000000001,61.875,9.414000000000001,0.6061108434451143,849.5840000000001,0.06513539618231512
2004-05-16 13:00:00,-16.2117,415.312,27.4554,7.312139999999999,236.2715,23.8345,350.642,822.7785,58.825,10.030999999999999,0.5686970464306186,822.7785,0.06612751844886408
2004-05-16 14:00:00,-15.80475,399.196,26.6209,7.34496,196.0505,24.2795,351.28049999999996,758.612,56.375,10.410499999999999,0.49118668885310446,758.612,0.06668544234731529
2004-05-16 15:00:00,-13.412849999999999,345.43949999999995,24.81325,7.356225,159.031,24.4775,350.6515,633.7505,56.05,10.6145,0.4588692875458973,633.7505,0.07192343294613993
2004-05-16 16:00:00,-12.1659,302.2105,20.88875,7.356935,116.17465,24.5535,350.3895,431.66700000000003,56.4,10.892,0.37912617726197234,431.66700000000003,0.06987669756720007
2004-05-17 11:00:00,-19.8317,379.225,24.7656,7.409525,175.12,26.515500000000003,345.59450000000004,698.473,58.05,9.3655,0.46138309689773294,698.473,0.06530705781638539
2004-05-17 12:00:00,-19.1704,402.132,25.5671,7.4967749999999995,142.0445,27.6655,344.93499999999995,776.9449999999999,53.625,8.657499999999999,0.35327741788861994,776.9449999999999,0.06357672991173391
2004-05-17 13:00:00,-16.42965,364.028,25.3937,7.523149999999999,86.20195,28.070500000000003,346.2975,764.8615,52.05,8.498999999999999,0.2361687500647717,764.8615,0.06998553630635107
2004-05-17 14:00:00,-16.16705,365.3555,22.766550000000002,7.54803,82.62989999999999,28.4605,345.3365,563.4035,52.2,8.178999999999998,0.22384006839851614,563.4035,0.06261048071337967
2004-05-17 15:00:00,-12.44505,312.75300000000004,20.26075,7.55104,26.1088,28.575499999999998,346.1495,422.361,52.0,8.218,0.08746507767631093,422.361,0.0653670384305827
2004-05-17 16:00:00,-8.193895,237.111,12.018685,7.52473,-11.650049999999998,28.32,347.276,174.73649999999998,53.175,7.202500000000001,0.06882971354799404,248.528,0.04959386738793169
2004-05-18 09:00:00,-10.297989999999999,184.816,18.4217,6.92188,36.2577,24.1365,353.29200000000003,347.2155,87.7,3.1715,0.18852307313909983,347.2155,0.10037595046830658
2004-05-18 10:00:00,-17.439500000000002,312.922,23.64755,7.1236,102.4293,25.716,349.4925,585.4865,82.875,3.0685000000000002,0.3247679696298679,585.4865,0.07604023741456317
2004-05-18 11:00:00,-17.6622,299.338,23.7777,7.043195,104.94149999999999,25.28,350.04200000000003,585.4175,78.7,2.7584999999999997,0.35125323016738297,585.4175,0.0796546580230417
2004-05-18 12:00:00,-6.260985,134.3421,14.7651,6.6455,12.9418,22.7925,357.0965,249.59050000000002,79.8,2.2350000000000003,0.20146870676832504,355.098,0.11893649274197315
2004-05-19 09:00:00,-18.628349999999998,248.49849999999998,25.157400000000003,6.85543,100.56415,25.919,359.1195,560.556,76.75,6.955500000000001,0.40436058110127804,560.556,0.10127867424812381
2004-05-19 10:00:00,-18.46745,269.275,23.25285,7.103045,99.90645,26.808500000000002,353.70849999999996,484.6535,75.2,6.7645,0.3606758872131728,484.6535,0.08873802531358438
2004-05-19 11:00:00,-14.8749,211.5045,21.308149999999998,7.181255,52.9137,27.089,350.599,416.04200000000003,74.475,6.4205000000000005,0.2502876673235547,416.04200000000003,0.10076288516350553
2004-05-19 12:00:00,-16.5485,229.6455,23.33935,7.305515,66.6271,27.5035,348.1435,482.9865,73.55,7.298500000000001,0.2905893706615882,482.9865,0.10173271229517479
2004-05-19 13:00:00,-22.661,341.3915,27.0377,7.56275,110.14125,28.3045,343.75699999999995,625.417,71.05,7.836,0.3197475191903665,625.417,0.07961328546494725
2004-05-19 14:00:00,-19.1206,360.471,24.9617,7.98578,98.37905,29.5445,342.2875,538.3335,66.85,7.799,0.27204847507687413,538.3335,0.06921572775851004
2004-05-19 15:00:00,-17.61475,351.28700000000003,24.240850000000002,8.21711,56.93325,30.167,342.9675,507.84749999999997,63.9,7.077,0.16255386626086654,507.84749999999997,0.06905517150389659
2004-05-19 16:00:00,-13.313400000000001,287.02049999999997,20.6042,8.49272,19.0955,30.880000000000003,342.2115,390.83349999999996,63.9,6.6095,0.06519846407883258,390.83349999999996,0.07172036159763207
2004-05-20 09:00:00,-16.50065,228.2395,23.65365,7.292305,35.41625,27.516,349.895,474.72249999999997,70.25,6.054,0.15633035551712426,474.72249999999997,0.10358150634545787
2004-05-20 10:00:00,-19.999450000000003,336.12149999999997,26.73695,7.76656,69.2661,28.72,348.352,579.931,66.75,5.289,0.20447350151339294,579.931,0.07966584855705752
2004-05-20 11:00:00,-25.60865,451.41499999999996,28.14365,8.19116,94.0113,29.7715,345.677,634.5145,61.900000000000006,4.452999999999999,0.213490951542374,634.5145,0.06518721755286691
2004-05-20 12:00:00,-26.48855,548.6935,31.396749999999997,8.629674999999999,83.50575,30.836,347.179,780.417,56.775,4.494999999999999,0.1523130967702505,780.417,0.057209873759886995
2004-05-20 13:00:00,-25.34315,622.0315,32.9152,8.941109999999998,111.751,31.579,346.1085,858.473,54.45,4.901999999999999,0.1796213610435879,858.473,0.053173344142924114
2004-05-20 14:00:00,-22.488500000000002,577.0925,31.4469,9.351845,74.6668,32.542500000000004,344.8985,785.07,52.0,4.555,0.12953591405033238,785.07,0.05452156843419027
2004-05-20 15:00:00,-23.58645,556.1405,28.90975,9.69768,69.3387,33.3435,341.446,670.278,52.275000000000006,3.2545,0.12466302191470406,670.278,0.05197555718265667
2004-05-20 16:00:00,-12.8331,356.29449999999997,22.3095,9.75927,18.268079999999998,33.4885,338.588,437.84749999999997,54.025,3.5505,0.08682898571077484,437.84749999999997,0.06275383242836209
2004-05-21 09:00:00,-18.00345,262.7365,27.719549999999998,7.019500000000001,106.87280000000001,26.658,352.1055,638.056,67.675,8.693,0.4090208614128027,638.056,0.1074756929721416
2004-05-21 10:00:00,-21.653100000000002,376.0745,30.148000000000003,7.63578,129.459,28.304000000000002,346.95349999999996,750.2090000000001,62.475,7.948,0.346596472098204,750.2090000000001,0.08072829118881379
2004-05-21 11:00:00,-22.87845,432.895,31.50005,7.95645,133.6045,29.137500000000003,345.519,823.2645,59.474999999999994,8.495999999999999,0.309377820256697,823.2645,0.0727929685006287
2004-05-21 12:00:00,-23.314300000000003,484.8275,29.1909,8.153305,148.958,29.6415,343.5185,707.0840000000001,57.925,9.6945,0.30672046028529054,707.0840000000001,0.06021521003723325
2004-05-21 13:00:00,-20.725250000000003,433.986,27.54935,8.14553,77.5421,29.62,344.157,632.5005,56.475,10.0435,0.17639356921153995,632.5005,0.06376178489067186
2004-05-21 14:00:00,-18.4546,387.3035,26.86425,8.304575,75.0249,30.025,342.3695,604.3755,55.2,9.3965,0.19437831670895755,604.3755,0.06957017602604969
2004-05-21 15:00:00,-14.934249999999999,329.7265,26.5623,8.271465,44.816100000000006,29.939500000000002,343.8665,592.709,55.275,9.867,0.13605007905103678,592.709,0.08082825404403658
2004-05-21 16:00:00,-16.371499999999997,354.596,22.188650000000003,8.32378,50.38955,30.072,342.446,438.1255,55.55,9.234,0.1438503539147325,438.1255,0.06295662368430407
2004-05-22 09:00:00,-19.2412,249.63049999999998,26.39,6.48027,104.1103,26.0175,346.0155,630.209,65.69999999999999,6.1690000000000005,0.4167388319128292,630.209,0.10590473834863212
2004-05-22 10:00:00,-23.3633,358.015,27.9452,6.9449950000000005,134.938,27.505499999999998,342.58799999999997,707.0840000000001,62.625,7.109,0.3773805742328162,707.0840000000001,0.0796431639142141
2004-05-22 11:00:00,-23.61635,380.3565,27.28125,7.259435,113.89815,28.5355,340.5945,678.9590000000001,60.175,6.984,0.29814413077723906,678.9590000000001,0.07295530292546085
2004-05-22 12:00:00,-22.193399999999997,416.0545,27.761,7.51391,123.5068,29.387,340.04650000000004,707.362,58.175,7.1739999999999995,0.29100745602176536,707.362,0.06757384729524725
2004-05-22 13:00:00,-19.79635,380.23900000000003,28.74055,7.72912,84.2444,30.1245,339.266,763.8199999999999,56.275,6.453,0.2175132099641402,763.8199999999999,0.07625866225629302
2004-05-22 14:00:00,-24.25175,468.1235,27.481450000000002,8.075395,100.08905,31.2255,335.105,703.056,55.425,6.7935,0.2114480484654462,703.056,0.0589926327629676
2004-05-22 15:00:00,-19.755499999999998,408.6975,25.4125,8.212824999999999,67.08885,31.7455,334.9875,609.931,55.825,7.3045,0.16269489933773562,609.931,0.06279065296028874
2004-05-22 16:00:00,-17.85095,364.983,21.94805,8.295045,47.20385,32.1145,333.8695,476.59799999999996,56.0,7.981999999999999,0.12925300452798144,476.59799999999996,0.06023331660822952
2004-05-23 09:00:00,-15.55555,168.81799999999998,21.6128,3.9854899999999995,110.7645,19.884999999999998,363.685,520.903,76.44999999999999,5.304,0.6589626676616884,520.903,0.1283985182774459
2004-05-23 10:00:00,-20.136850000000003,324.19100000000003,26.60875,4.5056449999999995,182.684,22.1,356.13149999999996,759.0285,67.7,5.2355,0.5699804050797725,759.0285,0.08348992176125664
2004-05-23 11:00:00,-21.22025,413.587,28.45045,4.95227,192.976,23.9455,352.418,872.9865,57.45,6.389,0.4691214740810302,872.9865,0.0697498431480453
2004-05-23 12:00:00,-21.062800000000003,481.35699999999997,28.84695,5.18851,183.44099999999997,24.9605,350.69,905.2090000000001,53.0,6.6705000000000005,0.38117408481664194,905.2090000000001,0.06001192089232607
2004-05-23 13:00:00,-22.08505,545.998,28.43535,5.30072,196.377,25.5095,349.2635,884.5145,50.525,4.8004999999999995,0.36157137810924556,884.5145,0.05248964391559589
2004-05-23 14:00:00,-19.63955,508.597,27.1915,5.40921,162.273,26.046,348.52049999999997,812.9865,47.5,4.114000000000001,0.31886479166929305,812.9865,0.05346222801113079
2004-05-23 15:00:00,-20.9685,455.927,24.961,5.53051,115.76650000000001,26.632,346.908,694.6534999999999,44.3,4.273,0.2537055250745184,694.6534999999999,0.055068972691786414
2004-05-23 16:00:00,-14.0095,375.68,21.06155,5.563124999999999,68.53450000000001,26.8945,345.805,521.598,42.900000000000006,3.113,0.18250022459550302,521.598,0.05606932100406849
2004-05-24 09:00:00,-21.753149999999998,220.349,18.38505,4.797885,138.166,25.962,351.0935,455.34749999999997,77.1,8.1225,0.6258423866807126,455.34749999999997,0.08368194935096471
2004-05-24 10:00:00,-21.7001,254.15200000000002,18.80705,4.89668,143.851,26.495,349.21950000000004,472.84749999999997,74.05,8.7955,0.5677684913415697,472.84749999999997,0.0758299989745373
2004-05-24 11:00:00,-9.016775,143.314,11.89069,5.02984,102.3935,27.177,346.617,254.132,74.35,8.153,0.6562588936366467,327.292,0.08190356712499643
2004-05-24 12:00:00,-10.228955,149.8985,18.7541,4.957445,42.3455,26.982,346.736,481.28499999999997,71.775,7.7145,0.2600259877851066,481.28499999999997,0.12543823938729304
2004-05-24 13:00:00,-23.194,307.1645,21.61495,5.253145,113.2755,28.3705,339.9115,598.056,66.75,8.258,0.36879656906597524,598.056,0.07038729838878327
2004-05-24 14:00:00,-17.9435,254.77100000000002,21.12395,5.414255000000001,60.1412,29.182000000000002,336.5745,577.362,62.85,7.484500000000001,0.22073520250768622,577.362,0.08424624208709502
2004-05-24 15:00:00,-22.08195,347.4105,20.62895,5.71894,80.87469999999999,30.598,333.68899999999996,556.9449999999999,61.7,8.2405,0.23359360574165494,556.9449999999999,0.05947001779385895
2004-05-24 16:00:00,-18.3135,298.0125,18.16005,5.9013,46.33945,31.502499999999998,332.58349999999996,457.431,61.15,8.618,0.15631901679667032,457.431,0.06107724003037876
2004-05-25 09:00:00,-9.967130000000001,110.19720000000001,15.9356,2.45965,58.4846,15.579,358.369,398.056,65.35,4.765499999999999,0.501643416283023,398.056,0.14997249876361374
2004-05-25 10:00:00,-8.717514999999999,139.389,17.25045,2.6159,61.7783,16.683500000000002,353.6965,447.709,60.025,4.215,0.49688490842390143,447.709,0.1318229930951497
2004-05-25 11:00:00,-14.218490000000001,157.2035,20.1842,2.8047950000000004,70.4508,17.982,348.9275,575.973,55.650000000000006,3.3305,0.4303943028686563,575.973,0.13336372807757568
2004-05-25 12:00:00,-16.752299999999998,249.0825,22.524,3.05532,97.7624,19.651,348.0245,696.1814999999999,50.025,5.0705,0.3889267674342135,696.1814999999999,0.09125406580421005
2004-05-25 13:00:00,-15.714300000000001,289.805,24.345599999999997,3.066125,132.945,19.807000000000002,351.6355,806.0425,46.625,5.281499999999999,0.45873880619665486,806.0425,0.08411558053671153
2004-05-25 14:00:00,-13.82375,304.73199999999997,24.1563,3.2099450000000003,182.27,20.797,350.70849999999996,796.806,44.95,4.678,0.5979812698583815,796.806,0.08009433130201096
2004-05-25 15:00:00,-11.034500000000001,258.209,22.192,3.2699249999999997,145.45999999999998,21.2685,351.644,685.6949999999999,44.225,3.939,0.5624051120977249,685.6949999999999,0.08593904479843852
2004-05-25 16:00:00,-7.7599800000000005,222.33300000000003,18.8641,3.302525,108.81215,21.5745,351.627,525.4865,43.05,3.4035,0.49019956391084324,525.4865,0.08610776102719017
2004-05-26 09:00:00,-15.149,173.707,20.41365,3.756265,101.36359999999999,18.3475,352.866,529.6535,64.3,5.3865,0.5438495954829257,529.6535,0.12357779116075127
2004-05-26 10:00:00,-20.7381,271.3185,23.715049999999998,4.05775,177.368,19.489,348.244,666.2505000000001,62.675,6.1,0.651069373518048,666.2505000000001,0.08839466675435126
2004-05-26 11:00:00,-25.0667,333.16949999999997,21.54935,4.319415,231.474,20.3475,345.086,560.3475000000001,64.725,5.982,0.6907419244074156,560.3475000000001,0.06525015705416883
2004-05-26 12:00:00,-19.892049999999998,223.68650000000002,17.570700000000002,4.39724,140.529,20.1145,341.6935,405.278,68.57499999999999,5.8454999999999995,0.6274767162658156,405.278,0.0789052203512633
2004-05-26 13:00:00,-22.6507,226.497,15.31315,4.533915,165.8475,20.222,340.7835,329.4445,72.825,4.8919999999999995,0.7053815256262925,329.4445,0.07233835924937165
2004-05-26 14:00:00,-6.285595000000001,124.399,11.4911,5.47692,0.23120999999999992,24.7945,352.7505,225.139,75.775,1.8855,0.03813550772157646,255.556,0.09246826694033533
2004-05-26 15:00:00,-9.214335,162.6455,13.54925,5.698995,19.614089000000003,25.298499999999997,350.678,273.889,76.69999999999999,1.491,0.2078065221828535,273.889,0.08478029836234799
2004-05-26 16:00:00,-11.8389,191.071,14.6985,5.992285,39.7058,26.176,347.282,300.695,76.575,1.0965,0.2078065221828535,300.695,0.07692690151828377
2004-05-27 09:00:00,-20.2075,356.688,28.1994,8.365290000000002,110.1043,26.916,345.1275,642.709,69.775,4.356999999999999,0.30751525644140393,642.709,0.07920336392601211
2004-05-27 10:00:00,-19.820149999999998,408.4715,31.636200000000002,8.350605,133.7285,26.261499999999998,347.9955,775.8340000000001,67.45,3.8875,0.32703900669143593,775.8340000000001,0.07744656445379544
2004-05-27 11:00:00,-20.85805,456.3645,33.79365,8.40343,163.8935,25.9165,351.625,865.6255,63.525000000000006,3.3049999999999997,0.3592161098539205,865.6255,0.07410998707537529
2004-05-27 12:00:00,-19.1896,416.5585,33.3559,8.398155,158.13049999999998,25.3235,352.0675,832.1535,53.25,2.724,0.3806771455206098,832.1535,0.08028459143913973
2004-05-27 13:00:00,-18.46485,406.8175,33.9362,8.35943,169.119,24.593,354.1295,847.5699999999999,46.15,2.3685,0.41590384456605056,847.5699999999999,0.08343958655542519
2004-05-27 14:00:00,-20.09525,370.504,31.6536,8.744895,137.051,25.713,350.45799999999997,735.9035,39.25,2.0495,0.36948981915826135,735.9035,0.0855065842818919
2004-05-27 15:00:00,-17.82485,283.2845,27.0621,8.89948,94.3377,25.823,348.6225,558.3335,39.65,1.7305000000000001,0.3325452963774933,558.3335,0.09581459718515048
2004-05-27 16:00:00,-13.2988,187.42849999999999,20.58135,8.40589,62.80775,23.167,353.33050000000003,368.403,40.625,1.412,0.3350091962999423,368.403,0.10988514772377705
2004-05-28 09:00:00,-19.52175,322.012,31.663800000000002,9.716025,117.424,25.545,349.5285,654.306,39.4,3.4185,0.3636644111301861,654.306,0.09851043155268718
2004-05-28 10:00:00,-17.953699999999998,362.86,35.13305,9.43179,153.347,24.478,354.10299999999995,789.8615,34.45,3.5485,0.4229897824872799,789.8615,0.09685535089748168
2004-05-28 11:00:00,-16.1394,352.626,35.754949999999994,9.144165000000001,166.503,23.393,356.6705,817.1535,33.3,3.867,0.47222906532129216,817.1535,0.10140098409935389
2004-05-28 12:00:00,-19.0564,349.1775,34.2674,9.418955,139.578,24.639,355.21349999999995,754.5145,36.225,4.310499999999999,0.39966059132443166,754.5145,0.09817617859990986
2004-05-28 13:00:00,-20.143500000000003,315.71799999999996,31.1345,9.543859999999999,122.424,25.2695,350.66150000000005,635.3475000000001,40.575,4.3695,0.3859319837848533,635.3475000000001,0.09892468509954379
2004-05-28 14:00:00,-20.89875,310.38800000000003,31.328200000000002,9.334565,131.3435,24.502000000000002,352.9015,641.876,42.45,3.998,0.4225699178603475,641.876,0.10094142808865161
2004-05-28 15:00:00,-19.5141,288.2,30.69155,9.32657,119.39850000000001,24.5765,351.495,619.3755,45.325,3.626,0.4145530716685122,619.3755,0.10664733889315559
2004-05-28 16:00:00,-16.58025,245.778,27.69575,9.14077,95.4092,23.903,353.05150000000003,521.667,47.175,3.255,0.3901408262035929,521.667,0.11318120408611974
2004-05-29 09:00:00,-14.996300000000002,222.9005,24.73445,8.56539,84.5349,23.255499999999998,354.5135,431.7365,67.32499999999999,2.9955,0.37743115529685667,431.7365,0.1114764499827275
2004-05-29 10:00:00,-17.0159,245.6295,26.99935,8.63777,98.9666,23.689,354.53049999999996,496.3895,69.375,2.877,0.40297047067829916,496.3895,0.1099284427940666
2004-05-29 11:00:00,-19.32105,306.57,30.9813,8.784835000000001,128.59550000000002,24.462,353.3385,633.82,68.925,2.5439999999999996,0.41772806185613526,633.82,0.10154718356576654
2004-05-29 12:00:00,-18.1554,381.7285,34.855000000000004,8.73615,164.40449999999998,24.3585,356.438,797.7785,64.775,2.017,0.42898169163175665,797.7785,0.09138943191165899
2004-05-29 13:00:00,-17.50825,366.9325,35.0826,8.545,172.3655,23.61,358.19849999999997,808.473,60.349999999999994,1.5375,0.46990660347825153,808.473,0.09563631346725832
2004-05-29 14:00:00,-17.2775,333.501,33.81055,8.42502,152.53050000000002,23.18,359.869,750.2785,57.05,1.3665,0.45800074058479623,750.2785,0.10156802865400608
2004-05-29 15:00:00,-17.948,251.66750000000002,28.06775,8.56222,105.50954999999999,23.9165,352.876,532.917,57.95,1.1965,0.41893337892534543,532.917,0.11143068505292925
2004-05-29 16:00:00,-11.4221,172.2745,20.99955,8.255965,55.52205,22.636,358.6155,333.75,60.974999999999994,1.0265,0.32106034357798974,333.75,0.12181704453030007
2004-05-30 09:00:00,-16.913,232.95999999999998,26.453899999999997,7.905945,107.19,22.941499999999998,354.62750000000005,473.611,73.75,4.395,0.4601361205559018,473.611,0.11355596923430694
2004-05-30 10:00:00,-18.73735,282.798,30.58625,7.98974,130.982,23.469,355.7065,622.3615,67.875,4.0035,0.45973261372814245,622.3615,0.10849179487542834
2004-05-30 11:00:00,-19.8256,403.2325,35.1275,8.116624999999999,184.691,24.2145,359.227,834.028,60.075,3.7430000000000003,0.4599843934524469,834.028,0.08810978888900495
2004-05-30 12:00:00,-17.4237,352.9955,34.00865,7.93019,163.7825,23.4215,358.9985,775.6949999999999,55.900000000000006,3.4749999999999996,0.46368361479339626,775.6949999999999,0.0964416033484646
2004-05-30 13:00:00,-19.59075,402.662,35.655150000000006,8.088,197.255,24.325000000000003,359.9805,864.7925,51.9,2.9189999999999996,0.48877078736142443,864.7925,0.08879656722639367
2004-05-30 14:00:00,-19.50705,373.995,35.118700000000004,7.96687,183.113,23.85,360.203,835.2785,47.650000000000006,2.363,0.4891844647069216,835.2785,0.09391674453399801
2004-05-30 15:00:00,-19.49625,290.33500000000004,30.82495,7.9695350000000005,129.9335,23.990000000000002,356.8255,633.4725000000001,44.35,1.807,0.4460979349547771,633.4725000000001,0.106230902543932
2004-05-30 16:00:00,-19.28865,264.385,28.023600000000002,8.03059,115.14150000000001,24.421,355.61850000000004,524.3755,40.15,1.251,0.43664939828614036,524.3755,0.10615445380257035
2004-05-31 09:00:00,-21.23415,303.34400000000005,31.607599999999998,7.477225,141.916,23.797,358.60699999999997,670.973,51.4,3.731,0.46822692201470817,670.973,0.1044852532572628
2004-05-31 10:00:00,-19.68705,362.937,34.1286,7.46487,170.7235,23.866,359.3805,801.4590000000001,44.8,3.6785,0.46963916411637585,801.4590000000001,0.09406044004253628
2004-05-31 11:00:00,-20.44415,403.125,35.5065,7.543145,204.7715,24.426000000000002,361.3805,885.6949999999999,40.225,3.443,0.5080797174607985,885.6949999999999,0.08833442948638036
2004-05-31 12:00:00,-21.5625,428.501,35.73505,7.613925,216.828,24.949,361.546,901.9455,33.5,3.276,0.5060151551571642,901.9455,0.08339548799186
2004-05-31 13:00:00,-19.5375,339.7015,33.06175,7.483165,155.83100000000002,24.378,359.122,746.3895,30.25,3.092,0.45884069975427055,746.3895,0.09763460652897527
2004-05-31 14:00:00,-19.7959,364.262,33.852999999999994,7.591055,166.498,25.11,358.52200000000005,789.723,26.125,2.7735000000000003,0.45683422118844674,789.723,0.09296314563772004
2004-05-31 15:00:00,-19.62755,302.514,31.34645,7.3379449999999995,143.8185,23.8625,359.5475,661.598,24.075000000000003,2.4555,0.4758970306564233,661.598,0.10390419125737099
2004-05-31 16:00:00,-18.800649999999997,273.057,28.7686,7.30333,122.719,23.811500000000002,358.14250000000004,548.7505,23.5,2.1365,0.4496558091231878,548.7505,0.10539625268369981
2004-06-01 09:00:00,-20.00965,300.829,31.426650000000002,6.90762,143.3545,24.008,359.7065,670.6949999999999,36.825,4.24,0.4773105629224531,670.6949999999999,0.10483275123712776
2004-06-01 10:00:00,-19.727449999999997,367.4715,33.686899999999994,7.07632,169.712,25.169,358.19100000000003,800.348,33.1,4.346,0.4614963193596108,800.348,0.09167885081153854
2004-06-01 11:00:00,-20.5224,399.099,34.9214,7.03325,203.043,25.069000000000003,360.534,885.1395,31.15,4.170999999999999,0.5086483840142675,885.1395,0.08768392496409666
2004-06-01 12:00:00,-23.4857,439.83,35.334950000000006,7.215015,213.578,26.3315,360.006,917.501,29.45,3.8245,0.4855692181131734,917.501,0.08034107875699974
2004-06-01 13:00:00,-22.81965,437.504,35.070750000000004,7.23705,211.771,26.6325,358.8775,899.5145,26.375,3.325,0.4840351818306866,899.5145,0.08016246005018712
2004-06-01 14:00:00,-21.182850000000002,396.754,34.07355,7.179205,183.91,26.445,358.7235,830.2784999999999,24.299999999999997,2.9655,0.4630039220826375,830.2784999999999,0.08594018130132486
2004-06-01 15:00:00,-20.647350000000003,341.9845,32.11625,7.024229999999999,151.0875,25.657,359.79449999999997,710.348,23.375,2.606,0.4429085184831827,710.348,0.09406590141452277
2004-06-01 16:00:00,-19.14505,268.4915,28.89545,6.803775,119.1255,24.461,359.169,552.6395,22.825,2.2465,0.44320516382681857,552.6395,0.10759437943885625
2004-06-02 09:00:00,-19.3893,304.1725,31.0467,6.475,136.38400000000001,25.1905,359.96450000000004,659.098,52.7,5.5105,0.4477173813765597,659.098,0.1024617518992203
2004-06-02 10:00:00,-20.7392,368.9415,33.067499999999995,6.61486,162.3845,26.316,359.4605,786.2505000000001,49.425,5.074999999999999,0.43979126232069987,786.2505000000001,0.08967592495264955
2004-06-02 11:00:00,-21.71855,416.1635,34.11905,6.64254,197.224,26.691499999999998,358.438,866.598,48.325,4.5969999999999995,0.4738416000718021,866.598,0.08199636600540426
2004-06-02 12:00:00,-17.70945,368.74350000000004,33.8314,6.32378,192.872,24.7035,361.16949999999997,845.2785,47.675,3.183,0.5306684534882027,845.2785,0.09304729557793173
2004-06-02 13:00:00,-13.69525,290.8365,33.9279,6.058635000000001,172.308,23.063,361.954,854.5840000000001,45.925,3.031,0.5909045804211102,854.5840000000001,0.11890681578487299
2004-06-02 14:00:00,-13.5616,332.7575,33.471000000000004,6.096425,183.5235,23.490000000000002,361.4345,820.4865,43.225,2.775,0.5528452623981478,820.4865,0.1009227613269412
2004-06-02 15:00:00,-21.433,317.2815,30.45295,6.1405650000000005,154.0455,23.9665,362.6645,629.7925,40.55,2.395,0.4823908806183095,629.7925,0.09603889609488299
2004-06-02 16:00:00,-19.1231,242.2855,28.493049999999997,6.1443449999999995,88.60355,24.1685,363.44000000000005,530.0005,38.4,1.85,0.3581105781717634,530.0005,0.12132005314595629
